,<built-in function id>,imageLink,title,year
9139,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1516,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1516&action=2&DMSCALE=11&DMWIDTH=4524&DMHEIGHT=3473,"Mapa topográfico nacional 1:50 000, hoja Massanet de Cabrenys, ed. 3 AMS.",1957
9140,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1548,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1548&action=2&DMSCALE=11&DMWIDTH=4532&DMHEIGHT=3546,"Mapa topográfico nacional 1:50 000, hoja Massanet de Cabrenys, ed. 4 AMS.",1969
9141,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1178,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1178&action=2&DMSCALE=12&DMWIDTH=3864&DMHEIGHT=2988,"Mapa topográfico nacional 1:50 000, hoja Mataró, ed. 1.",1927
9142,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1302,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1302&action=2&DMSCALE=6&DMWIDTH=7974&DMHEIGHT=5782,"Mapa topográfico nacional 1:50 000, hoja Mataró, ed. 1.",[1936-1939]
9143,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1550,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1550&action=2&DMSCALE=5&DMWIDTH=8561&DMHEIGHT=6196,"Mapa topográfico nacional 1:50 000, hoja Mataró, ed. 2.",1951
9144,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1416,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1416&action=2&DMSCALE=5&DMWIDTH=8632&DMHEIGHT=6304,"Mapa topográfico nacional 1:50 000, hoja Mataró, ed. 2. Edición militar",1951
9145,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1455,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1455&action=2&DMSCALE=5&DMWIDTH=9057&DMHEIGHT=6942,"Mapa topográfico nacional 1:50 000, hoja Mataró, ed. 3 AMS.",1956
9146,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1323,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1323&action=2&DMSCALE=5&DMWIDTH=9056&DMHEIGHT=6945,"Mapa topográfico nacional 1:50 000, hoja Mataró, ed. 4 TPC.",1971
9147,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1676,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1676&action=2&DMSCALE=6&DMWIDTH=7593&DMHEIGHT=5513,"Mapa topográfico nacional 1:50 000, hoja Mataró, ed. especial.",[1938]
9148,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1186,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1186&action=2&DMSCALE=12&DMWIDTH=3848&DMHEIGHT=2945,"Mapa topográfico nacional 1:50 000, hoja Mayáls, ed. 1.",1927
9149,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1565,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1565&action=2&DMSCALE=6&DMWIDTH=7759&DMHEIGHT=5861,"Mapa topográfico nacional 1:50 000, hoja Mayáls, ed. 1.",[1936-1939]
9150,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1294,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1294&action=2&DMSCALE=5&DMWIDTH=8575&DMHEIGHT=6250,"Mapa topográfico nacional 1:50 000, hoja Mayáls, ed. 2.",1953
9151,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1357,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1357&action=2&DMSCALE=5&DMWIDTH=8621&DMHEIGHT=6226,"Mapa topográfico nacional 1:50 000, hoja Mayáls, ed. 2. Edición militar",1953
9152,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1387,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1387&action=2&DMSCALE=11&DMWIDTH=4535&DMHEIGHT=3479,"Mapa topográfico nacional 1:50 000, hoja Mayáls, ed. 4 AMS.",1964
9153,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1149,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1149&action=2&DMSCALE=6&DMWIDTH=7570&DMHEIGHT=5468,"Mapa topográfico nacional 1:50 000, hoja Mayáls, ed. especial.",[1938]
9154,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1483,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1483&action=2&DMSCALE=6&DMWIDTH=7930&DMHEIGHT=5784,"Mapa topográfico nacional 1:50 000, hoja Mequinenza           , ed. 1.",[1936-1939]
9155,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1553,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1553&action=2&DMSCALE=13&DMWIDTH=3809&DMHEIGHT=2775,"Mapa topográfico nacional 1:50 000, hoja Mequinenza, ed. 1.",1929
9156,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1327,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1327&action=2&DMSCALE=5&DMWIDTH=8548&DMHEIGHT=6155,"Mapa topográfico nacional 1:50 000, hoja Mequinenza, ed. 2.",1952
9157,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1635,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1635&action=2&DMSCALE=5&DMWIDTH=8601&DMHEIGHT=6232,"Mapa topográfico nacional 1:50 000, hoja Mequinenza, ed. 2. Edición militar",1952
9158,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1384,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1384&action=2&DMSCALE=5&DMWIDTH=9056&DMHEIGHT=6944,"Mapa topográfico nacional 1:50 000, hoja Mequinenza, ed. 4 AMS.",1964
9159,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1279,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1279&action=2&DMSCALE=6&DMWIDTH=7584&DMHEIGHT=5487,"Mapa topográfico nacional 1:50 000, hoja Mequinenza, ed. especial.",[1938]
9160,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1666,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1666&action=2&DMSCALE=5&DMWIDTH=9315&DMHEIGHT=6994,"Mapa topográfico nacional 1:50 000, hoja Molló, ed. 1.",1933
9161,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1124,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1124&action=2&DMSCALE=5&DMWIDTH=8559&DMHEIGHT=6188,"Mapa topográfico nacional 1:50 000, hoja Molló, ed. 2.",1948
9162,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1354,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1354&action=2&DMSCALE=5&DMWIDTH=8553&DMHEIGHT=6234,"Mapa topográfico nacional 1:50 000, hoja Molló, ed. 2. Edición militar",1948
9163,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1504,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1504&action=2&DMSCALE=11&DMWIDTH=4516&DMHEIGHT=3555,"Mapa topográfico nacional 1:50 000, hoja Molló, ed. 3 AMS.",1969
9164,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1262,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1262&action=2&DMSCALE=6&DMWIDTH=7974&DMHEIGHT=5774,"Mapa topográfico nacional 1:50 000, hoja Molló, ed. especial.",[1938]
9165,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1624,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1624&action=2&DMSCALE=12&DMWIDTH=3930&DMHEIGHT=3093,"Mapa topográfico nacional 1:50 000, hoja Montblanch, ed. 1.",1927
9166,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1127,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1127&action=2&DMSCALE=6&DMWIDTH=7767&DMHEIGHT=5815,"Mapa topográfico nacional 1:50 000, hoja Montblanch, ed. 1. Edición militar",[1936-1939]
9167,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1188,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1188&action=2&DMSCALE=5&DMWIDTH=8584&DMHEIGHT=6196,"Mapa topográfico nacional 1:50 000, hoja Montblanch, ed. 2.",1950
9168,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1464,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1464&action=2&DMSCALE=6&DMWIDTH=7818&DMHEIGHT=5940,"Mapa topográfico nacional 1:50 000, hoja Montblanch, ed. 2. Edición militar",1950
9169,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1128,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1128&action=2&DMSCALE=5&DMWIDTH=9013&DMHEIGHT=7110,"Mapa topográfico nacional 1:50 000, hoja Montblanch, ed. 4 AMS.",1969
9170,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1431,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1431&action=2&DMSCALE=6&DMWIDTH=7980&DMHEIGHT=5753,"Mapa topográfico nacional 1:50 000, hoja Montblanch, ed. especial. Edición militar",[1936-1939]
9171,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1477,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1477&action=2&DMSCALE=6&DMWIDTH=7978&DMHEIGHT=5758,"Mapa topográfico nacional 1:50 000, hoja Montblanch, ed. especial. Edición militar",[1936-1939]
9172,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1491,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1491&action=2&DMSCALE=6&DMWIDTH=7568&DMHEIGHT=6155,"Mapa topográfico nacional 1:50 000, hoja Montblanch, ed. especial. Edición militar",1938
9173,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1674,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1674&action=2&DMSCALE=6&DMWIDTH=7661&DMHEIGHT=5721,"Mapa topográfico nacional 1:50 000, hoja Montblanch, ed. especial. Edición militar",[1936-1939]
9174,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1667,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1667&action=2&DMSCALE=12&DMWIDTH=3908&DMHEIGHT=2938,"Mapa topográfico nacional 1:50 000, hoja Mora de Ebro, ed. 1",1923
9175,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1367,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1367&action=2&DMSCALE=6&DMWIDTH=8315&DMHEIGHT=6123,"Mapa topográfico nacional 1:50 000, hoja Mora de Ebro, ed. 2.",1952
9176,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1209,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1209&action=2&DMSCALE=5&DMWIDTH=8582&DMHEIGHT=6277,"Mapa topográfico nacional 1:50 000, hoja Mora de Ebro, ed. 2. Edición militar",1952
9177,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1228,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1228&action=2&DMSCALE=5&DMWIDTH=9034&DMHEIGHT=6973,"Mapa topográfico nacional 1:50 000, hoja Mora de Ebro, ed. 3 TPC.",1970
9178,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1593,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1593&action=2&DMSCALE=6&DMWIDTH=7879&DMHEIGHT=5921,"Mapa topográfico nacional 1:50 000, hoja Mora de Ebro, ed. especial.",[1936-1939]
9179,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1644,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1644&action=2&DMSCALE=6&DMWIDTH=7911&DMHEIGHT=5779,"Mapa topográfico nacional 1:50 000, hoja Mora de Ebro, ed. especial.",[1936-1939]
9180,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1343,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1343&action=2&DMSCALE=6&DMWIDTH=7449&DMHEIGHT=5757,"Mapa topográfico nacional 1:50 000, hoja Noarre, ed. 1.",1933
9181,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1421,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1421&action=2&DMSCALE=11&DMWIDTH=4286&DMHEIGHT=3111,"Mapa topográfico nacional 1:50 000, hoja Noarre, ed. 2.",1948
9182,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1147,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1147&action=2&DMSCALE=12&DMWIDTH=4143&DMHEIGHT=3119,"Mapa topográfico nacional 1:50 000, hoja Noarre, ed. 2. Edición militar",1948
9183,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1485,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1485&action=2&DMSCALE=11&DMWIDTH=4506&DMHEIGHT=3469,"Mapa topográfico nacional 1:50 000, hoja Noarre, ed. 3 AMS.",1957
9184,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1155,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1155&action=2&DMSCALE=11&DMWIDTH=4494&DMHEIGHT=3549,"Mapa topográfico nacional 1:50 000, hoja Noarre, ed. 4 AMS.",1969
9185,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1662,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1662&action=2&DMSCALE=13&DMWIDTH=3724&DMHEIGHT=2953,"Mapa topográfico nacional 1:50 000, hoja Oliana, ed. 1.",1933
9186,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1630,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1630&action=2&DMSCALE=5&DMWIDTH=8560&DMHEIGHT=6193,"Mapa topográfico nacional 1:50 000, hoja Oliana, ed. 2.",1949
9187,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1623,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1623&action=2&DMSCALE=5&DMWIDTH=8615&DMHEIGHT=6155,"Mapa topográfico nacional 1:50 000, hoja Oliana, ed. 2. Edición militar",1949
9188,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1647,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1647&action=2&DMSCALE=11&DMWIDTH=4521&DMHEIGHT=3554,"Mapa topográfico nacional 1:50 000, hoja Oliana, ed. 3 AMS.",1969
9189,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1151,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1151&action=2&DMSCALE=6&DMWIDTH=8025&DMHEIGHT=5764,"Mapa topográfico nacional 1:50 000, hoja Oliana, ed. especial.",[1936-1939]
9190,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1496,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1496&action=2&DMSCALE=5&DMWIDTH=9013&DMHEIGHT=6976,"Mapa topográfico nacional 1:50 000, hoja Oliana, ed. especial.",1960
9191,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1192,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1192&action=2&DMSCALE=6&DMWIDTH=7589&DMHEIGHT=5758,"Mapa topográfico nacional 1:50 000, hoja Olot, ed. 1.",[1936-1939]
9192,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1523,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1523&action=2&DMSCALE=6&DMWIDTH=7941&DMHEIGHT=5719,"Mapa topográfico nacional 1:50 000, hoja Olot, ed. 1.",[1936-1939]
9193,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1660,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1660&action=2&DMSCALE=10&DMWIDTH=4672&DMHEIGHT=3445,"Mapa topográfico nacional 1:50 000, hoja Olot, ed. 1.",1933
9194,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1415,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1415&action=2&DMSCALE=5&DMWIDTH=8923&DMHEIGHT=6950,"Mapa topográfico nacional 1:50 000, hoja Olot, ed. 2 AMS.",1958
9195,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1356,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1356&action=2&DMSCALE=5&DMWIDTH=8573&DMHEIGHT=6185,"Mapa topográfico nacional 1:50 000, hoja Olot, ed. 2.",1950
9196,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1471,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1471&action=2&DMSCALE=5&DMWIDTH=8522&DMHEIGHT=6125,"Mapa topográfico nacional 1:50 000, hoja Olot, ed. 2. Edición militar",1950
9197,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1318,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1318&action=2&DMSCALE=5&DMWIDTH=9039&DMHEIGHT=7111,"Mapa topográfico nacional 1:50 000, hoja Olot, ed. 3 AMS.",1969
9198,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1490,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1490&action=2&DMSCALE=13&DMWIDTH=3770&DMHEIGHT=2860,"Mapa topográfico nacional 1:50 000, hoja Orgañá, ed. 1.",1934
9199,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1397,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1397&action=2&DMSCALE=5&DMWIDTH=8896&DMHEIGHT=6933,"Mapa topográfico nacional 1:50 000, hoja Orgañá, ed. 2 AMS.",1958
9200,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1424,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1424&action=2&DMSCALE=5&DMWIDTH=8561&DMHEIGHT=6189,"Mapa topográfico nacional 1:50 000, hoja Orgañá, ed. 2.",1949
9201,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1554,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1554&action=2&DMSCALE=5&DMWIDTH=8720&DMHEIGHT=6271,"Mapa topográfico nacional 1:50 000, hoja Orgañá, ed. 2. Edición militar",1949
9202,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1283,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1283&action=2&DMSCALE=5&DMWIDTH=9027&DMHEIGHT=7112,"Mapa topográfico nacional 1:50 000, hoja Orgañá, ed. 3 AMS.",1969
9203,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1422,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1422&action=2&DMSCALE=6&DMWIDTH=7864&DMHEIGHT=5917,"Mapa topográfico nacional 1:50 000, hoja Orgañá, ed. especial.",1939
9204,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1541,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1541&action=2&DMSCALE=11&DMWIDTH=4255&DMHEIGHT=3095,"Mapa topográfico nacional 1:50 000, hoja Os de Balaguer, ed. 1.",1939
9205,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1240,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1240&action=2&DMSCALE=5&DMWIDTH=8555&DMHEIGHT=6194,"Mapa topográfico nacional 1:50 000, hoja Os de Balaguer, ed. 2.",1953
9206,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1197,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1197&action=2&DMSCALE=5&DMWIDTH=8556&DMHEIGHT=6236,"Mapa topográfico nacional 1:50 000, hoja Os de Balaguer, ed. 2. Edición militar",1953
9207,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1649,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1649&action=2&DMSCALE=5&DMWIDTH=9005&DMHEIGHT=6956,"Mapa topográfico nacional 1:50 000, hoja Os de Balaguer, ed. 4 AMS.",1970
9208,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1146,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1146&action=2&DMSCALE=6&DMWIDTH=8049&DMHEIGHT=5819,"Mapa topográfico nacional 1:50 000, hoja Palafrugell, ed. 1.",[1936-1939]
9209,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1535,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1535&action=2&DMSCALE=6&DMWIDTH=8032&DMHEIGHT=5989,"Mapa topográfico nacional 1:50 000, hoja Palafrugell, ed. 1.",1927
9210,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1542,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1542&action=2&DMSCALE=6&DMWIDTH=7886&DMHEIGHT=5604,"Mapa topográfico nacional 1:50 000, hoja Palafrugell, ed. 1.",[1936-1939]
9211,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1646,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1646&action=2&DMSCALE=5&DMWIDTH=8600&DMHEIGHT=6289,"Mapa topográfico nacional 1:50 000, hoja Palafrugell, ed. 2.",1950
9212,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1433,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1433&action=2&DMSCALE=5&DMWIDTH=8563&DMHEIGHT=6198,"Mapa topográfico nacional 1:50 000, hoja Palafrugell, ed. 2. Edición militar",1950
9213,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1551,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1551&action=2&DMSCALE=5&DMWIDTH=9041&DMHEIGHT=6941,"Mapa topográfico nacional 1:50 000, hoja Palafrugell, ed. 4 DMATC.",1975
9214,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1631,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1631&action=2&DMSCALE=6&DMWIDTH=7576&DMHEIGHT=5514,"Mapa topográfico nacional 1:50 000, hoja Palafrugell, ed. especial.",[1938]
9215,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1440,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1440&action=2&DMSCALE=12&DMWIDTH=4134&DMHEIGHT=3050,"Mapa topográfico nacional 1:50 000, hoja Perelló, ed. 1",1923
9216,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1265,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1265&action=2&DMSCALE=5&DMWIDTH=8543&DMHEIGHT=6223,"Mapa topográfico nacional 1:50 000, hoja Perelló, ed. 2.",1955
9217,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1213,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1213&action=2&DMSCALE=5&DMWIDTH=8436&DMHEIGHT=6028,"Mapa topográfico nacional 1:50 000, hoja Perelló, ed. 2. Edición militar",1955
9218,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1567,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1567&action=2&DMSCALE=5&DMWIDTH=9019&DMHEIGHT=7093,"Mapa topográfico nacional 1:50 000, hoja Perelló, ed. 3 DMATC.",1974
9219,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1196,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1196&action=2&DMSCALE=6&DMWIDTH=7939&DMHEIGHT=5816,"Mapa topográfico nacional 1:50 000, hoja Perelló, ed. especial.",[1936-1939]
9220,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1236,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1236&action=2&DMSCALE=6&DMWIDTH=7559&DMHEIGHT=5493,"Mapa topográfico nacional 1:50 000, hoja Perelló, ed. especial.",[1938]
9221,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1374,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1374&action=2&DMSCALE=13&DMWIDTH=3763&DMHEIGHT=2862,"Mapa topográfico nacional 1:50 000, hoja Pons, ed. 1.",1935
9222,http://cartotecadigital.icc.cat/cdm/ref/collection/mtn50/id/1445,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=mtn50&CISOPTR=1445&action=2&DMSCALE=5&DMWIDTH=8556&DMHEIGHT=6193,"Mapa topográfico nacional 1:50 000, hoja Pons, ed. 2.",1952
